reading_id,site_id,bin_id,device_id,batch_id,recorded_at,sequence,method,temperature_c,moisture_pct,oxygen_pct,co2_pct,nh3_relative,mq135_composite_ppm,stage_id,stage_name,days_until_ready,fault_codes
rdg-cmpiq-smk-esp32-01-0031,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-25T16:00:00Z,31,aerated_static_pile,57.24,55.8,3.2,7.38,0.812,727.02,2,Peak Decomposition,41,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0032,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-25T22:00:00Z,32,aerated_static_pile,59.41,55.25,3.2,8.29,0.824,730.5,2,Peak Decomposition,41,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0033,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-26T04:00:00Z,33,aerated_static_pile,61.74,57.1,3.2,7.57,0.895,754.39,2,Peak Decomposition,40,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0034,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-26T10:00:00Z,34,aerated_static_pile,59.98,55.9,3.2,7.61,0.775,699.66,2,Peak Decomposition,40,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0035,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-26T16:00:00Z,35,aerated_static_pile,63.45,54.54,3.18,7.82,0.818,746.82,2,Peak Decomposition,40,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0036,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-26T22:00:00Z,36,aerated_static_pile,61.28,52.33,3.2,8.66,0.829,751.71,2,Peak Decomposition,40,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0037,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-27T04:00:00Z,37,aerated_static_pile,61.82,51.97,2.88,8.04,0.925,759.07,2,Peak Decomposition,39,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0038,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-27T10:00:00Z,38,aerated_static_pile,62.61,53.77,2.99,8.4,0.933,801.69,2,Peak Decomposition,39,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0039,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-27T16:00:00Z,39,aerated_static_pile,65.02,53.91,3.0,8.97,0.909,819.81,2,Peak Decomposition,39,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0040,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-27T22:00:00Z,40,aerated_static_pile,63.61,51.82,3.07,9.35,0.896,792.43,2,Peak Decomposition,39,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0041,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-28T04:00:00Z,41,aerated_static_pile,62.87,50.78,1.57,9.52,0.915,817.37,2,Peak Decomposition,38,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0042,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-28T10:00:00Z,42,aerated_static_pile,63.37,49.57,1.32,9.44,1.0,836.65,2,Peak Decomposition,38,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0043,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-28T16:00:00Z,43,aerated_static_pile,65.38,47.81,1.69,9.47,0.932,795.95,2,Peak Decomposition,38,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0044,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-28T22:00:00Z,44,aerated_static_pile,65.83,46.01,2.14,9.66,0.965,798.31,2,Peak Decomposition,38,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0045,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-29T04:00:00Z,45,aerated_static_pile,63.34,55.58,3.2,2.24,0.66,493.02,3,Cooling,37,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0046,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-29T10:00:00Z,46,aerated_static_pile,58.51,55.04,3.2,1.78,0.574,425.67,3,Cooling,37,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0047,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-29T16:00:00Z,47,aerated_static_pile,58.68,54.15,3.2,2.97,0.653,483.71,3,Cooling,37,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0048,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-29T22:00:00Z,48,aerated_static_pile,53.88,52.83,3.2,2.38,0.572,434.58,3,Cooling,37,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0049,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-30T04:00:00Z,49,aerated_static_pile,56.3,55.18,3.2,2.47,0.531,475.95,3,Cooling,36,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0050,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-30T10:00:00Z,50,aerated_static_pile,54.37,54.12,3.2,2.55,0.495,428.84,3,Cooling,36,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0051,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-30T16:00:00Z,51,aerated_static_pile,53.77,53.26,3.2,3.66,0.495,489.11,3,Cooling,36,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0052,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-30T22:00:00Z,52,aerated_static_pile,52.85,49.65,3.2,3.26,0.522,455.47,3,Cooling,36,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0053,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-31T04:00:00Z,53,aerated_static_pile,50.26,50.32,3.2,2.51,0.444,434.29,3,Cooling,35,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0054,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-31T10:00:00Z,54,aerated_static_pile,50.63,51.58,3.2,3.35,0.453,475.6,3,Cooling,35,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0055,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-31T16:00:00Z,55,aerated_static_pile,47.94,51.34,3.2,3.27,0.384,451.52,3,Cooling,35,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0056,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-31T22:00:00Z,56,aerated_static_pile,49.39,50.34,3.2,3.39,0.441,461.11,3,Cooling,35,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0057,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-01T04:00:00Z,57,aerated_static_pile,46.4,51.44,3.2,3.88,0.437,490.96,3,Cooling,34,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0058,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-01T10:00:00Z,58,aerated_static_pile,47.95,49.08,3.2,4.13,0.449,533.97,3,Cooling,34,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0059,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-01T16:00:00Z,59,aerated_static_pile,45.81,49.76,3.2,3.99,0.422,444.85,3,Cooling,34,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0060,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-01T22:00:00Z,60,aerated_static_pile,44.3,48.44,3.2,4.11,0.416,485.09,3,Cooling,34,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0061,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-02T04:00:00Z,61,aerated_static_pile,42.23,47.12,3.2,3.89,0.361,463.65,3,Cooling,33,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0062,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-02T10:00:00Z,62,aerated_static_pile,36.59,51.3,3.2,4.32,0.396,496.25,3,Cooling,33,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0063,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-02T16:00:00Z,63,aerated_static_pile,37.82,49.11,3.2,4.98,0.286,459.54,3,Cooling,33,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0064,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-02T22:00:00Z,64,aerated_static_pile,38.4,49.43,3.2,4.76,0.294,445.3,3,Cooling,33,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0065,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-03T04:00:00Z,65,aerated_static_pile,37.38,49.28,3.2,5.81,0.324,504.95,3,Cooling,32,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0066,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-03T10:00:00Z,66,aerated_static_pile,35.61,43.57,3.2,4.83,0.222,478.71,3,Cooling,32,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0067,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-03T16:00:00Z,67,aerated_static_pile,36.41,46.47,3.2,6.09,0.209,557.12,3,Cooling,32,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0068,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-03T22:00:00Z,68,aerated_static_pile,35.98,47.59,3.2,5.29,0.291,467.27,3,Cooling,32,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0069,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-04T04:00:00Z,69,aerated_static_pile,32.63,45.29,3.2,5.29,0.251,482.33,3,Cooling,31,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0070,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-04T10:00:00Z,70,aerated_static_pile,32.31,44.89,3.2,5.43,0.216,475.28,3,Cooling,31,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0071,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-04T16:00:00Z,71,aerated_static_pile,31.08,46.7,3.2,6.15,0.182,519.02,3,Cooling,31,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0072,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-04T22:00:00Z,72,aerated_static_pile,30.95,43.86,3.2,5.59,0.183,489.49,3,Cooling,31,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0073,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-05T04:00:00Z,73,aerated_static_pile,34.63,49.11,20.44,1.04,0.193,145.07,4,Maturation,30,
rdg-cmpiq-smk-esp32-01-0074,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-05T10:00:00Z,74,aerated_static_pile,34.14,48.27,19.89,0.05,0.185,125.11,4,Maturation,30,
rdg-cmpiq-smk-esp32-01-0075,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-05T16:00:00Z,75,aerated_static_pile,31.77,50.75,18.7,0.04,0.168,110.41,4,Maturation,30,
rdg-cmpiq-smk-esp32-01-0076,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-05T22:00:00Z,76,aerated_static_pile,30.87,49.68,20.28,0.15,0.177,102.79,4,Maturation,30,
rdg-cmpiq-smk-esp32-01-0077,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-06T04:00:00Z,77,aerated_static_pile,32.38,50.36,20.42,0.81,0.125,124.02,4,Maturation,29,
rdg-cmpiq-smk-esp32-01-0078,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-06T10:00:00Z,78,aerated_static_pile,33.07,47.81,19.48,0.28,0.1,91.7,4,Maturation,29,
rdg-cmpiq-smk-esp32-01-0079,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-06T16:00:00Z,79,aerated_static_pile,31.83,52.67,19.56,0.66,0.154,111.75,4,Maturation,29,
rdg-cmpiq-smk-esp32-01-0080,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-06T22:00:00Z,80,aerated_static_pile,32.75,51.36,20.38,1.2,0.175,145.88,4,Maturation,29,
rdg-cmpiq-smk-esp32-01-0081,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-07T04:00:00Z,81,aerated_static_pile,30.43,44.37,18.13,0.1,0.184,93.3,4,Maturation,28,
rdg-cmpiq-smk-esp32-01-0082,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-07T10:00:00Z,82,aerated_static_pile,31.41,50.56,20.0,0.36,0.188,118.25,4,Maturation,28,
rdg-cmpiq-smk-esp32-01-0083,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-07T16:00:00Z,83,aerated_static_pile,31.19,48.35,19.55,0.92,0.136,95.4,4,Maturation,28,
rdg-cmpiq-smk-esp32-01-0084,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-07T22:00:00Z,84,aerated_static_pile,30.83,49.31,18.47,0.1,0.12,82.51,4,Maturation,28,
rdg-cmpiq-smk-esp32-01-0085,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-08T04:00:00Z,85,aerated_static_pile,33.51,51.92,18.96,0.66,0.161,130.56,4,Maturation,27,
rdg-cmpiq-smk-esp32-01-0086,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-08T10:00:00Z,86,aerated_static_pile,31.26,46.79,18.35,0.22,0.269,125.38,4,Maturation,27,
rdg-cmpiq-smk-esp32-01-0087,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-08T16:00:00Z,87,aerated_static_pile,32.4,46.23,18.95,0.88,0.092,122.52,4,Maturation,27,
rdg-cmpiq-smk-esp32-01-0088,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-08T22:00:00Z,88,aerated_static_pile,30.01,51.9,18.65,1.05,0.091,134.75,4,Maturation,27,
rdg-cmpiq-smk-esp32-01-0089,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-09T04:00:00Z,89,aerated_static_pile,30.64,49.1,19.4,0.66,0.096,74.98,4,Maturation,26,
rdg-cmpiq-smk-esp32-01-0090,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-09T10:00:00Z,90,aerated_static_pile,30.3,42.36,17.92,0.68,0.14,113.73,4,Maturation,26,
rdg-cmpiq-smk-esp32-01-0091,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-09T16:00:00Z,91,aerated_static_pile,30.81,50.46,18.77,0.2,0.121,120.37,4,Maturation,26,
rdg-cmpiq-smk-esp32-01-0092,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-09T22:00:00Z,92,aerated_static_pile,29.31,45.88,18.65,0.72,0.1,120.38,4,Maturation,26,
rdg-cmpiq-smk-esp32-01-0093,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-10T04:00:00Z,93,aerated_static_pile,31.47,47.84,18.77,1.03,0.172,128.91,4,Maturation,25,
rdg-cmpiq-smk-esp32-01-0094,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-10T10:00:00Z,94,aerated_static_pile,32.63,48.72,18.15,0.98,0.103,125.76,4,Maturation,25,
rdg-cmpiq-smk-esp32-01-0095,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-10T16:00:00Z,95,aerated_static_pile,33.11,49.92,19.19,0.33,0.137,99.47,4,Maturation,25,
rdg-cmpiq-smk-esp32-01-0096,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-10T22:00:00Z,96,aerated_static_pile,28.92,46.17,18.74,1.19,0.081,178.13,4,Maturation,25,
rdg-cmpiq-smk-esp32-01-0097,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-11T04:00:00Z,97,aerated_static_pile,31.35,46.45,18.53,0.12,0.098,88.12,4,Maturation,24,
rdg-cmpiq-smk-esp32-01-0098,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-11T10:00:00Z,98,aerated_static_pile,30.6,47.08,19.11,0.95,0.117,133.58,4,Maturation,24,
rdg-cmpiq-smk-esp32-01-0099,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-11T16:00:00Z,99,aerated_static_pile,31.36,49.44,18.77,0.14,0.088,75.28,4,Maturation,24,
rdg-cmpiq-smk-esp32-01-0100,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-11T22:00:00Z,100,aerated_static_pile,29.87,50.21,19.74,1.18,0.089,157.08,4,Maturation,24,
rdg-cmpiq-smk-esp32-01-0101,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-12T04:00:00Z,101,aerated_static_pile,32.02,47.55,18.02,0.27,0.067,92.13,4,Maturation,23,
rdg-cmpiq-smk-esp32-01-0102,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-12T10:00:00Z,102,aerated_static_pile,30.11,48.34,18.38,1.32,0.107,137.3,4,Maturation,23,
rdg-cmpiq-smk-esp32-01-0103,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-12T16:00:00Z,103,aerated_static_pile,30.17,48.66,17.41,0.91,0.156,117.54,4,Maturation,23,
rdg-cmpiq-smk-esp32-01-0104,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-12T22:00:00Z,104,aerated_static_pile,32.4,46.98,17.8,0.64,0.114,85.19,4,Maturation,23,
rdg-cmpiq-smk-esp32-01-0105,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-13T04:00:00Z,105,aerated_static_pile,35.21,47.75,17.41,0.89,0.097,126.6,4,Maturation,22,
rdg-cmpiq-smk-esp32-01-0106,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-13T10:00:00Z,106,aerated_static_pile,26.81,49.02,18.22,0.94,0.131,130.55,4,Maturation,22,
rdg-cmpiq-smk-esp32-01-0107,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-13T16:00:00Z,107,aerated_static_pile,32.88,46.86,18.87,0.85,0.13,107.36,4,Maturation,22,
rdg-cmpiq-smk-esp32-01-0108,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-13T22:00:00Z,108,aerated_static_pile,31.21,48.52,17.82,0.92,0.105,122.36,4,Maturation,22,
rdg-cmpiq-smk-esp32-01-0109,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-14T04:00:00Z,109,aerated_static_pile,31.24,46.87,17.61,0.63,0.037,136.39,4,Maturation,21,
rdg-cmpiq-smk-esp32-01-0110,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-14T10:00:00Z,110,aerated_static_pile,30.66,47.24,17.03,0.83,0.0,106.67,4,Maturation,21,
rdg-cmpiq-smk-esp32-01-0111,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-14T16:00:00Z,111,aerated_static_pile,30.39,47.83,17.95,0.93,0.138,131.19,4,Maturation,21,
rdg-cmpiq-smk-esp32-01-0112,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-14T22:00:00Z,112,aerated_static_pile,29.38,45.31,18.37,1.08,0.083,112.83,4,Maturation,21,
rdg-cmpiq-smk-esp32-01-0113,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-15T04:00:00Z,113,aerated_static_pile,30.61,45.01,17.2,1.36,0.082,137.95,4,Maturation,20,
rdg-cmpiq-smk-esp32-01-0114,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-15T10:00:00Z,114,aerated_static_pile,30.25,48.38,16.82,1.04,0.05,111.2,4,Maturation,20,
rdg-cmpiq-smk-esp32-01-0115,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-15T16:00:00Z,115,aerated_static_pile,32.14,45.78,16.61,0.64,0.105,133.43,4,Maturation,20,
rdg-cmpiq-smk-esp32-01-0116,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-15T22:00:00Z,116,aerated_static_pile,32.94,44.55,17.25,0.75,0.1,116.86,4,Maturation,20,
rdg-cmpiq-smk-esp32-01-0117,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-16T04:00:00Z,117,aerated_static_pile,30.49,43.7,16.73,1.05,0.031,137.69,4,Maturation,19,
rdg-cmpiq-smk-esp32-01-0118,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-16T10:00:00Z,118,aerated_static_pile,29.05,47.74,17.25,1.1,0.134,160.37,4,Maturation,19,
rdg-cmpiq-smk-esp32-01-0119,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-16T16:00:00Z,119,aerated_static_pile,29.82,47.17,17.08,0.81,0.089,99.38,4,Maturation,19,
rdg-cmpiq-smk-esp32-01-0120,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-16T22:00:00Z,120,aerated_static_pile,29.09,46.19,17.67,0.74,0.088,118.43,4,Maturation,19,
rdg-cmpiq-smk-esp32-01-0121,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-17T04:00:00Z,121,aerated_static_pile,26.33,43.13,16.7,0.8,0.11,111.65,4,Maturation,18,
rdg-cmpiq-smk-esp32-01-0122,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-17T10:00:00Z,122,aerated_static_pile,30.93,45.96,17.77,1.0,0.045,127.69,4,Maturation,18,
rdg-cmpiq-smk-esp32-01-0123,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-17T16:00:00Z,123,aerated_static_pile,31.6,45.6,16.48,0.88,0.051,134.12,4,Maturation,18,
rdg-cmpiq-smk-esp32-01-0124,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-17T22:00:00Z,124,aerated_static_pile,30.57,47.71,16.83,0.86,0.119,116.54,4,Maturation,18,
rdg-cmpiq-smk-esp32-01-0125,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-18T04:00:00Z,125,aerated_static_pile,28.69,46.26,15.78,1.73,0.067,135.27,4,Maturation,17,
rdg-cmpiq-smk-esp32-01-0126,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-18T10:00:00Z,126,aerated_static_pile,30.64,46.16,16.69,1.09,0.08,92.28,4,Maturation,17,
rdg-cmpiq-smk-esp32-01-0127,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-18T16:00:00Z,127,aerated_static_pile,31.84,48.41,16.74,0.95,0.077,88.03,4,Maturation,17,
rdg-cmpiq-smk-esp32-01-0128,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-18T22:00:00Z,128,aerated_static_pile,32.63,42.56,16.07,1.07,0.07,103.97,4,Maturation,17,
rdg-cmpiq-smk-esp32-01-0129,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-09-19T04:00:00Z,129,aerated_static_pile,30.87,42.57,16.31,1.09,0.013,109.37,4,Maturation,16,
